Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) HIT_K2,Coverage (%) HIT_K4,Coverage (%) HIT_K6,Coverage (%) HIT_M2,Coverage (%) HIT_M4,Coverage (%) HIT_M6,Coverage (%) HIT_C2,Coverage (%) HIT_C4,Coverage (%) HIT_C6,Coverage (%) HIT_i2,Coverage (%) HIT_i4,Coverage (%) HIT_i6,Area HIT_K2,Area HIT_K4,Area HIT_K6,Area HIT_M2,Area HIT_M4,Area HIT_M6,Area HIT_C2,Area HIT_C4,Area HIT_C6,Area HIT_i2,Area HIT_i4,Area HIT_i6,#Peptides,#Unique,#Spec HIT_K2,#Spec HIT_K4,#Spec HIT_K6,#Spec HIT_M2,#Spec HIT_M4,#Spec HIT_M6,#Spec HIT_C2,#Spec HIT_C4,#Spec HIT_C6,#Spec HIT_i2,#Spec HIT_i4,#Spec HIT_i6,PTM,Avg. Mass,Description
74,179,P13667|PDIA4_HUMAN,469.81,69,59,66,64,62,59,63,59,60,69,69,66,63,6.1889E5,6.1319E5,5.9544E5,5.349E5,5.7402E5,6.3069E5,5.5682E5,5.3597E5,6.8323E5,8.322E5,7.2836E5,6.3968E5,52,52,233,243,246,217,239,233,231,230,274,267,278,251,Carbamidomethylation; Oxidation (M); Deamidation (NQ),72933,Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2
231,137,P42704|LPPRC_HUMAN,468.52,49,29,33,37,26,36,41,33,27,37,33,27,25,7.2272E4,8.874E4,1.1098E5,4.9247E4,8.0356E4,1.5973E5,8.0034E4,5.1928E4,1.3638E5,5.6597E4,4.0941E4,5.0164E4,58,58,104,128,155,71,131,176,113,89,142,85,78,68,Carbamidomethylation; Deamidation (NQ),157904,Leucine-rich PPR motif-containing protein  mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3
152,416,P02751|FINC_HUMAN,465.95,34,15,17,17,15,17,17,28,30,29,20,20,18,6.899E4,6.2777E4,5.9164E4,5.3097E4,6.7694E4,8.5594E4,3.0026E5,2.8214E5,3.2928E5,9.4424E4,8.8799E4,7.9133E4,58,58,94,101,95,86,112,88,247,218,271,117,130,130,Carbamidomethylation; Deamidation (NQ),272318,Fibronectin OS=Homo sapiens OX=9606 GN=FN1 PE=1 SV=5
44,134,P30101|PDIA3_HUMAN,465.75,76,72,68,69,72,74,71,71,69,70,69,72,75,1.6142E6,1.6443E6,1.4293E6,1.4064E6,1.3722E6,1.7372E6,1.5463E6,1.4475E6,1.7872E6,2.3897E6,2.0591E6,2.1625E6,47,47,347,368,346,361,318,353,334,345,401,416,423,433,Carbamidomethylation; Oxidation (M); Deamidation (NQ),56782,Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4
22,121,P07437|TBB5_HUMAN,465.39,82,82,73,73,82,81,73,82,82,73,73,73,73,5.4785E5,6.2082E5,6.4473E5,4.3495E5,5.8445E5,6.8758E5,4.3797E5,3.703E5,4.8953E5,5.0544E5,4.8026E5,4.1458E5,30,6,497,519,545,496,577,503,461,410,440,482,418,399,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49671,Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2
201,580,P29279|CCN2_HUMAN,463.95,70,67,64,56,64,56,61,64,64,67,67,70,67,2.998E5,2.42E5,2.3039E5,2.9594E5,2.4398E5,2.6271E5,3.6664E5,3.6407E5,4.5674E5,6.7794E5,4.9976E5,5.9605E5,24,24,127,94,96,112,116,86,122,123,138,173,134,149,Carbamidomethylation; Oxidation (M); Deamidation (NQ),38091,CCN family member 2 OS=Homo sapiens OX=9606 GN=CCN2 PE=1 SV=2
99,103,Q9Y4L1|HYOU1_HUMAN,463.90,55,48,48,48,49,46,48,45,49,49,51,52,49,2.3441E5,3.1789E5,2.6977E5,1.8613E5,2.3877E5,2.9667E5,2.4795E5,2.2747E5,3.2243E5,4.4623E5,3.6156E5,3.8225E5,46,46,184,184,180,185,160,171,183,183,217,216,225,227,Carbamidomethylation; Oxidation (M); Deamidation (NQ),111335,Hypoxia up-regulated protein 1 OS=Homo sapiens OX=9606 GN=HYOU1 PE=1 SV=1
78,32,P50395|GDIB_HUMAN,463.51,88,83,83,85,86,83,88,86,83,83,86,83,80,3.0599E5,3.4437E5,3.6196E5,2.3782E5,3.2784E5,3.892E5,2.9985E5,2.6274E5,2.9362E5,3.5642E5,2.8565E5,2.3585E5,41,32,232,253,283,189,259,258,235,223,241,247,223,176,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),50663,Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2
98,211,Q01813|PFKAP_HUMAN,462.15,68,57,63,63,58,60,50,54,48,53,57,53,48,3.5027E5,3.9791E5,4.7153E5,2.687E5,3.6966E5,4.5436E5,2.7763E5,2.2921E5,3.0208E5,2.7008E5,2.2061E5,1.6119E5,47,44,197,213,223,187,216,211,194,183,198,185,175,134,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),85596,ATP-dependent 6-phosphofructokinase  platelet type OS=Homo sapiens OX=9606 GN=PFKP PE=1 SV=2
43,9,P06576|ATPB_HUMAN,461.74,82,81,79,81,74,79,71,74,75,74,72,72,72,1.4642E6,1.7643E6,1.5707E6,1.1413E6,1.4011E6,1.5159E6,1.5772E6,1.4522E6,1.5998E6,2.0504E6,1.6134E6,1.6927E6,32,32,371,376,363,320,349,347,394,380,364,442,380,373,Oxidation (M); Deamidation (NQ),56560,ATP synthase subunit beta  mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3
114,390,P05023|AT1A1_HUMAN,461.56,47,38,39,39,37,37,41,43,40,43,44,43,42,2.3948E5,2.6794E5,2.973E5,2.0471E5,2.2063E5,2.5295E5,5.7524E5,4.1106E5,4.6986E5,4.865E5,4.0948E5,3.1991E5,47,47,146,153,160,141,148,142,221,201,207,221,182,171,Carbamidomethylation; Deamidation (NQ),112896,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1
82,492,P67936|TPM4_HUMAN,460.78,86,81,81,81,81,81,81,78,78,86,86,83,86,6.8225E5,5.5186E5,4.7252E5,5.2689E5,4.8017E5,8.2865E5,4.5326E5,4.4958E5,7.5967E5,1.2132E6,1.0149E6,1.2099E6,38,24,207,181,169,206,175,239,160,172,241,318,286,328,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),28522,Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3
215,208,O75643|U520_HUMAN,460.02,45,19,29,35,13,28,30,29,24,36,21,13,7,3.2367E4,6.3395E4,8.9785E4,1.7776E4,5.3892E4,9.7983E4,8.9975E4,5.9747E4,1.2365E5,4.5606E4,2.1959E4,1.1354E4,65,65,78,139,159,50,130,170,165,131,193,95,64,29,Carbamidomethylation; Deamidation (NQ),244505,U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2
129,167,P53621|COPA_HUMAN,458.92,63,38,48,54,36,56,49,49,39,44,36,38,17,1.0892E5,1.6142E5,2.1401E5,6.5777E4,1.5259E5,2.2994E5,1.4917E5,1.0046E5,1.6076E5,9.9836E4,6.6965E4,3.675E4,58,58,151,191,235,112,217,184,197,162,187,132,108,40,Carbamidomethylation; Deamidation (NQ),138345,Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2
193,278,Q16363|LAMA4_HUMAN,458.65,46,20,18,24,20,23,19,33,33,42,23,23,19,3.6668E4,5.1924E4,6.1489E4,3.8E4,4.9638E4,8.5756E4,2.0187E5,1.7669E5,2.5201E5,1.0179E5,7.2071E4,6.2102E4,59,59,63,86,108,88,89,100,201,202,214,136,111,102,Carbamidomethylation; Deamidation (NQ),202523,Laminin subunit alpha-4 OS=Homo sapiens OX=9606 GN=LAMA4 PE=1 SV=4
187,181,Q9P2E9|RRBP1_HUMAN,457.70,38,29,28,28,26,28,35,23,19,26,33,30,27,1.0594E5,1.0136E5,1.1673E5,7.9172E4,9.3685E4,1.9839E5,5.1451E4,3.4914E4,7.199E4,1.2954E5,9.5512E4,8.6084E4,46,46,129,118,141,140,148,166,80,72,100,178,123,123,Carbamidomethylation; Deamidation (NQ),152456,Ribosome-binding protein 1 OS=Homo sapiens OX=9606 GN=RRBP1 PE=1 SV=5
158,56,Q86UP2|KTN1_HUMAN,457.62,50,38,32,36,36,35,38,27,28,33,44,36,38,1.2858E5,1.1232E5,9.765E4,9.5836E4,8.956E4,1.8162E5,1.1719E5,6.1571E4,1.1476E5,1.6227E5,1.3002E5,1.3111E5,61,61,145,132,140,165,131,151,99,89,114,172,132,172,Carbamidomethylation; Deamidation (NQ),156275,Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1
58,77,P21980|TGM2_HUMAN,457.30,82,73,75,78,73,74,69,73,73,66,67,67,63,8.7683E5,1.048E6,1.1513E6,7.7657E5,9.6668E5,1.1497E6,8.2719E5,6.8599E5,9.6407E5,9.1319E5,7.2628E5,6.8992E5,51,51,295,347,325,262,329,303,287,260,281,287,241,249,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),77329,Protein-glutamine gamma-glutamyltransferase 2 OS=Homo sapiens OX=9606 GN=TGM2 PE=1 SV=2
245,302,P11047|LAMC1_HUMAN,457.29,45,13,18,18,16,14,19,30,29,38,29,22,21,4.1668E4,3.9413E4,5.0243E4,3.5306E4,3.7858E4,5.8603E4,1.6593E5,1.3828E5,2.4344E5,1.2907E5,9.6929E4,8.4351E4,50,50,61,78,80,83,72,79,147,146,224,118,117,95,Carbamidomethylation; Deamidation (NQ),177602,Laminin subunit gamma-1 OS=Homo sapiens OX=9606 GN=LAMC1 PE=1 SV=3
80,3,P00558|PGK1_HUMAN,457.25,84,82,81,80,82,81,80,73,79,69,81,78,81,8.4343E5,7.856E5,7.0886E5,7.8313E5,8.0944E5,9.1634E5,3.7976E5,3.3583E5,4.3905E5,8.1856E5,6.7146E5,7.5155E5,35,35,285,263,250,255,263,237,175,147,171,234,246,234,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),44615,Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3
160,51,P20700|LMNB1_HUMAN,456.66,70,62,50,56,62,57,56,56,55,53,67,59,63,2.5728E5,2.1305E5,1.9836E5,2.1832E5,1.9998E5,3.0197E5,1.5074E5,1.5043E5,2.2195E5,3.2042E5,2.8108E5,2.8729E5,50,44,144,132,122,140,146,133,114,115,119,179,130,157,Carbamidomethylation; Deamidation (NQ),66408,Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2
75,82,P04083|ANXA1_HUMAN,456.30,73,71,67,67,65,67,67,67,68,69,68,68,70,1.5489E6,1.6486E6,1.522E6,1.1915E6,1.295E6,1.9755E6,1.012E6,9.1156E5,1.4395E6,1.7394E6,1.5935E6,1.6275E6,29,29,264,256,264,247,237,254,199,195,225,274,252,244,Carbamidomethylation; Oxidation (M); Deamidation (NQ),38714,Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2
113,328,Q02952|AKA12_HUMAN,456.21,43,35,34,34,35,33,32,15,22,23,38,33,35,1.8844E5,1.8947E5,1.8002E5,1.8606E5,1.9214E5,2.7999E5,6.4086E4,5.9186E4,9.6331E4,2.7038E5,2.1137E5,2.4913E5,57,57,176,186,186,210,175,222,80,100,121,210,207,223,Carbamidomethylation; Deamidation (NQ),191480,A-kinase anchor protein 12 OS=Homo sapiens OX=9606 GN=AKAP12 PE=1 SV=4
156,15,P13010|XRCC5_HUMAN,455.72,76,53,64,63,54,58,71,64,58,65,62,62,59,1.9405E5,2.3653E5,2.5982E5,1.3242E5,2.0609E5,3.1182E5,2.4473E5,1.907E5,2.8278E5,2.2119E5,1.5864E5,1.4022E5,49,49,118,142,146,115,130,165,158,123,174,157,119,121,Carbamidomethylation; Oxidation (M); Deamidation (NQ),82705,X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3
33,129,P68371|TBB4B_HUMAN,455.66,82,81,72,72,81,81,72,81,81,73,73,73,72,6.9453E4,7.2018E4,7.9972E4,6.0684E4,7.0918E4,3.7284E4,6.8062E4,6.133E4,6.0073E4,5.5621E4,6.583E4,4.8261E4,30,2,432,446,459,424,471,423,403,358,393,411,368,338,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49831,Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1
111,247,Q01518|CAP1_HUMAN,454.41,65,57,63,63,63,63,63,59,56,64,65,63,65,2.9046E5,3.6412E5,3.5078E5,2.6045E5,3.2252E5,3.1282E5,2.3336E5,2.1132E5,2.2828E5,3.7941E5,2.9248E5,3.0561E5,34,34,183,191,208,179,193,172,152,138,163,201,189,169,Carbamidomethylation; Oxidation (M); Deamidation (NQ),51902,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5
71,606,P22626|ROA2_HUMAN,454.20,71,67,67,67,67,67,59,61,69,62,60,61,61,6.7925E5,7.0899E5,6.8667E5,7.1152E5,6.6929E5,7.8013E5,4.3151E5,3.9683E5,4.7127E5,7.4818E5,6.7638E5,7.9517E5,32,29,272,257,253,320,286,243,201,203,211,241,240,270,Carbamidomethylation; Oxidation (M); Deamidation (NQ),37430,Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2
102,22,P35908|K22E_HUMAN,453.91,76,73,69,70,70,72,60,65,66,60,63,60,67,3.1684E5,1.5059E5,2.019E5,2.6215E5,2.4338E5,2.7888E5,3.6391E5,2.9377E5,2.7197E5,4.299E5,1.8278E5,3.313E5,46,34,227,145,168,191,176,171,231,212,192,215,153,207,Carbamidomethylation; Oxidation (M); Deamidation (NQ),65433,Keratin  type II cytoskeletal 2 epidermal OS=Homo sapiens OX=9606 GN=KRT2 PE=1 SV=2
93,149,Q16881|TRXR1_HUMAN,453.45,61,59,59,51,55,52,56,52,52,57,60,59,60,4.9311E5,4.9744E5,4.3687E5,4.675E5,5.0028E5,3.9843E5,3.5927E5,3.769E5,3.9444E5,5.6812E5,5.3721E5,6.0069E5,32,31,199,204,190,211,221,171,173,203,201,203,206,244,Carbamidomethylation; Deamidation (NQ),70906,Thioredoxin reductase 1  cytoplasmic OS=Homo sapiens OX=9606 GN=TXNRD1 PE=1 SV=3
112,315,P35527|K1C9_HUMAN,452.20,65,65,41,46,51,46,45,56,56,45,51,41,46,7.231E5,3.192E5,2.862E5,5.5917E5,3.314E5,7.0805E5,5.9533E5,6.813E5,5.0662E5,8.5517E5,3.3845E5,5.7335E5,34,34,211,139,116,190,139,200,196,215,178,217,143,170,Carbamidomethylation; Oxidation (M); Deamidation (NQ),62064,Keratin  type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3
154,131,P07814|SYEP_HUMAN,451.74,63,30,45,54,25,40,49,38,35,48,36,26,15,5.7686E4,1.0326E5,1.4412E5,3.3588E4,8.1976E4,1.5652E5,1.0134E5,6.614E4,1.1077E5,7.8578E4,4.5708E4,2.297E4,66,66,127,161,184,89,128,178,166,145,175,149,108,60,Carbamidomethylation; Deamidation (NQ),170590,Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5
96,99,P78371|TCPB_HUMAN,451.44,80,76,77,76,74,76,78,79,78,80,77,78,78,3.4502E5,4.2861E5,4.2008E5,2.4654E5,3.5584E5,4.3651E5,3.5247E5,3.0995E5,3.8444E5,4.212E5,3.2239E5,3.1233E5,41,41,191,228,203,177,198,197,195,183,209,220,200,191,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),57488,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4
88,75,P40939|ECHA_HUMAN,451.37,63,58,60,59,54,57,61,60,59,57,56,58,57,3.4441E5,4.0589E5,4.4231E5,2.6906E5,3.6369E5,4.6868E5,3.8226E5,2.9525E5,3.9525E5,3.9125E5,2.8296E5,2.4532E5,41,41,215,221,241,169,189,220,220,211,221,224,196,169,Carbamidomethylation; Oxidation (M); Deamidation (NQ),83000,Trifunctional enzyme subunit alpha  mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2
109,53,P08133|ANXA6_HUMAN,451.01,75,63,63,72,67,63,68,68,68,72,72,67,68,3.4819E5,4.06E5,4.2283E5,2.3842E5,3.4461E5,5.0261E5,3.8841E5,3.668E5,4.915E5,5.2476E5,4.3013E5,4.0202E5,52,52,168,174,183,153,168,166,196,177,194,207,203,168,Carbamidomethylation; Deamidation (NQ),75873,Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3
107,37,P13797|PLST_HUMAN,450.86,82,66,74,75,72,75,64,70,70,77,63,67,63,3.5606E5,4.2676E5,4.7578E5,2.9824E5,4.0317E5,5.2246E5,3.0746E5,2.2733E5,3.201E5,4.1822E5,3.0493E5,2.6187E5,45,45,174,197,204,174,191,203,186,148,193,185,174,156,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),70811,Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=4
166,195,P04844|RPN2_HUMAN,450.69,70,62,69,68,59,65,68,65,60,66,65,60,59,1.6724E5,2.1754E5,2.4087E5,1.0902E5,1.5979E5,2.5319E5,2.523E5,2.0548E5,2.9916E5,2.743E5,2.1345E5,1.8677E5,31,31,145,150,146,90,119,122,143,147,174,138,124,114,Oxidation (M); Deamidation (NQ),69284,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2 PE=1 SV=3
223,396,P46821|MAP1B_HUMAN,450.44,34,25,21,25,23,25,23,16,11,15,21,17,16,8.8631E4,1.0005E5,1.0591E5,6.2402E4,9.0602E4,1.2744E5,5.1023E4,4.1203E4,6.8002E4,9.1852E4,7.6495E4,6.4525E4,58,58,125,122,171,122,146,125,80,68,91,112,100,97,Carbamidomethylation; Deamidation (NQ),270632,Microtubule-associated protein 1B OS=Homo sapiens OX=9606 GN=MAP1B PE=1 SV=2
48,43,Q9BQE3|TBA1C_HUMAN,450.30,90,82,87,89,87,87,72,82,76,74,84,73,78,2.7424E4,3.1788E4,3.5184E4,2.3204E4,3.2394E4,2.5333E4,2.5927E4,1.9203E4,2.3856E4,3.1375E4,2.5572E4,2.4469E4,34,2,358,373,373,309,355,399,343,295,327,338,323,311,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49895,Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1
191,305,P48681|NEST_HUMAN,449.85,42,35,31,31,34,34,34,20,20,18,26,21,24,1.8412E5,2.2805E5,2.1473E5,1.5949E5,2.0915E5,3.0961E5,5.3474E4,4.5589E4,6.9525E4,1.2987E5,1.0271E5,1.171E5,56,56,147,151,157,149,192,169,70,75,70,121,93,108,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),177438,Nestin OS=Homo sapiens OX=9606 GN=NES PE=1 SV=2
85,662,P40926|MDHM_HUMAN,446.97,78,76,73,73,76,76,73,76,62,64,78,78,78,9.8045E5,8.6446E5,7.7623E5,1.0149E6,8.8806E5,8.9692E5,6.1866E5,5.9251E5,6.4439E5,1.8088E6,1.3971E6,1.7728E6,24,24,215,177,178,243,205,205,157,173,159,263,255,297,Carbamidomethylation; Oxidation (M); Deamidation (NQ),35503,Malate dehydrogenase  mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3
190,151,P40227|TCPZ_HUMAN,446.91,64,60,53,55,57,55,51,55,53,53,53,53,53,1.8092E5,2.302E5,2.2548E5,1.3728E5,1.6506E5,2.5226E5,1.5719E5,1.388E5,2.0029E5,2.2451E5,1.6823E5,1.8588E5,29,29,129,131,128,110,115,132,122,116,148,129,118,126,Carbamidomethylation; Deamidation (NQ),58024,T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3
94,763,P00338|LDHA_HUMAN,446.33,79,79,79,79,79,79,79,79,79,79,79,79,79,4.6595E5,5.5521E5,5.7986E5,3.2435E5,4.7711E5,5.4994E5,4.4052E5,3.4604E5,4.1577E5,4.5531E5,3.6366E5,2.652E5,30,29,210,229,228,203,194,218,191,185,186,200,198,183,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),36689,L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2
176,136,Q9Y678|COPG1_HUMAN,445.18,68,47,51,62,46,55,52,52,52,54,57,44,43,1.1231E5,1.6499E5,1.7746E5,8.7483E4,1.3652E5,2.0647E5,1.3037E5,1.0296E5,1.4948E5,1.4576E5,1.089E5,8.6286E4,42,39,129,152,160,133,143,145,123,119,124,119,109,112,Carbamidomethylation; Deamidation (NQ),97718,Coatomer subunit gamma-1 OS=Homo sapiens OX=9606 GN=COPG1 PE=1 SV=1
116,143,P31948|STIP1_HUMAN,444.43,64,62,59,56,57,55,53,58,61,62,63,64,63,3.432E5,3.19E5,2.8234E5,3.1367E5,3.2204E5,3.7577E5,2.6047E5,2.5636E5,3.2632E5,6.029E5,4.2359E5,4.8681E5,42,42,184,167,153,163,151,168,156,136,179,214,182,211,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),62639,Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1
45,229,Q13885|TBB2A_HUMAN,443.94,73,60,67,67,67,67,66,67,60,60,66,60,64,1.1729E4,1.1788E4,1.2812E4,9.056E3,1.0703E4,1.1635E4,6.5852E3,6.2828E3,6.7314E3,6.8702E3,8.0491E3,6.5769E3,29,2,400,396,408,366,411,398,352,303,348,368,323,301,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49907,Tubulin beta-2A chain OS=Homo sapiens OX=9606 GN=TUBB2A PE=1 SV=1
137,144,Q14974|IMB1_HUMAN,443.59,77,56,58,54,51,60,59,59,51,62,60,66,56,1.3449E5,1.6717E5,1.8252E5,9.4567E4,1.3586E5,2.3422E5,1.5384E5,1.2041E5,1.8363E5,2.0103E5,1.5813E5,1.2079E5,41,41,143,163,160,126,135,163,139,156,174,176,167,135,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),97170,Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2
95,437,P50454|SERPH_HUMAN,443.13,70,57,57,57,60,64,67,57,60,62,59,56,70,5.9269E5,6.6816E5,6.064E5,5.737E5,6.5654E5,7.0947E5,5.5369E5,5.503E5,5.8061E5,7.8422E5,7.2717E5,6.6551E5,29,29,195,216,196,204,206,188,203,219,176,211,216,189,Oxidation (M); Deamidation (NQ),46441,Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2
81,650,P09651|ROA1_HUMAN,442.73,53,52,52,52,52,52,53,52,52,52,52,52,52,7.4611E5,7.6646E5,6.9901E5,7.6325E5,7.1535E5,7.4743E5,4.1114E5,3.7918E5,4.5647E5,6.6659E5,6.0669E5,6.7754E5,29,26,249,224,216,280,240,220,192,197,197,216,232,231,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),38747,Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5
248,382,P07942|LAMB1_HUMAN,441.55,39,23,22,19,23,17,20,28,29,35,34,25,25,5.3958E4,5.658E4,5.8791E4,4.6377E4,4.7709E4,8.0024E4,1.5813E5,1.2609E5,2.181E5,1.439E5,8.9508E4,8.4191E4,53,53,69,69,79,79,55,91,145,137,165,164,133,105,Carbamidomethylation; Deamidation (NQ),198037,Laminin subunit beta-1 OS=Homo sapiens OX=9606 GN=LAMB1 PE=1 SV=2
143,234,Q08211|DHX9_HUMAN,441.16,42,31,37,39,32,36,36,38,36,39,34,28,28,1.6993E5,2.2383E5,2.7058E5,1.1538E5,1.8981E5,2.8846E5,2.4199E5,1.877E5,2.4647E5,1.8549E5,1.4835E5,1.1246E5,49,49,117,153,194,103,186,175,175,153,199,134,104,104,Carbamidomethylation; Oxidation (M); Deamidation (NQ),140958,ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4
123,90,O75083|WDR1_HUMAN,440.18,79,73,73,73,67,67,64,68,65,68,62,64,66,4.0933E5,4.8828E5,5.2881E5,3.5034E5,4.613E5,4.7806E5,3.5473E5,2.9511E5,3.0069E5,3.4847E5,3.0491E5,2.6309E5,35,35,166,191,204,179,202,173,152,162,134,136,142,134,Carbamidomethylation; Deamidation (NQ),66194,WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4
261,260,Q92626|PXDN_HUMAN,440.10,46,20,30,32,17,25,28,35,37,42,31,28,16,4.0529E4,6.6081E4,7.8692E4,2.4306E4,5.4518E4,7.6298E4,1.0962E5,7.8288E4,1.3847E5,7.6476E4,5.0768E4,2.3108E4,49,49,70,112,133,45,101,102,137,131,148,119,102,42,Carbamidomethylation; Oxidation (M); Deamidation (NQ),165274,Peroxidasin homolog OS=Homo sapiens OX=9606 GN=PXDN PE=1 SV=2
132,206,P30153|2AAA_HUMAN,438.98,66,56,61,62,58,60,58,59,56,61,63,57,61,2.0053E5,2.1329E5,2.2293E5,1.6306E5,1.8817E5,2.7529E5,1.94E5,1.6523E5,2.5514E5,3.0948E5,2.48E5,1.9638E5,35,28,141,153,152,163,143,158,145,168,187,182,173,137,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),65309,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4
91,26,Q16555|DPYL2_HUMAN,438.64,78,76,66,73,73,73,76,63,72,76,76,76,74,3.961E5,4.163E5,3.8234E5,4.3061E5,4.0401E5,4.1779E5,2.5866E5,2.4887E5,2.6647E5,3.8503E5,3.2915E5,3.8422E5,33,31,213,223,198,236,199,219,177,167,173,218,224,217,Carbamidomethylation; Oxidation (M); Deamidation (NQ),62294,Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1
134,72,P52209|6PGD_HUMAN,437.74,82,81,80,82,70,66,82,64,64,72,62,65,57,3.1774E5,3.6633E5,4.1863E5,2.3019E5,3.2733E5,4.9543E5,2.8607E5,2.218E5,3.4056E5,3.6702E5,2.7929E5,2.3071E5,31,31,158,169,189,132,183,210,138,131,154,165,140,118,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),53140,6-phosphogluconate dehydrogenase  decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3
117,224,Q00839|HNRPU_HUMAN,437.44,55,45,45,46,45,45,50,46,45,47,44,41,43,4.5621E5,4.8068E5,4.7483E5,3.9324E5,5.0711E5,6.299E5,3.311E5,2.8334E5,3.7974E5,3.7348E5,3.2088E5,3.4937E5,40,40,203,174,174,173,190,193,165,144,161,159,153,163,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),90585,Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6
