Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) HCA_K2,Coverage (%) HCA_K4,Coverage (%) HCA_K6,Coverage (%) HCA_M2,Coverage (%) HCA_M4,Coverage (%) HCA_M6,Coverage (%) HCA_C2,Coverage (%) HCA_C4,Coverage (%) HCA_C6,Coverage (%) HCA_i2,Coverage (%) HCA_i4,Coverage (%) HCA_i6,Area HCA_K2,Area HCA_K4,Area HCA_K6,Area HCA_M2,Area HCA_M4,Area HCA_M6,Area HCA_C2,Area HCA_C4,Area HCA_C6,Area HCA_i2,Area HCA_i4,Area HCA_i6,#Peptides,#Unique,#Spec HCA_K2,#Spec HCA_K4,#Spec HCA_K6,#Spec HCA_M2,#Spec HCA_M4,#Spec HCA_M6,#Spec HCA_C2,#Spec HCA_C4,#Spec HCA_C6,#Spec HCA_i2,#Spec HCA_i4,#Spec HCA_i6,PTM,Avg. Mass,Description
157,200,Q9P2E9|RRBP1_HUMAN,470.66,41,36,32,33,34,38,40,21,25,20,29,30,21,1.5559E5,1.3096E5,1.269E5,2.3029E5,2.3894E5,2.2601E5,3.1494E4,4.3225E4,3.7641E4,7.9064E4,7.8295E4,4.6889E4,53,53,184,143,151,208,194,216,81,90,88,125,121,87,Carbamidomethylation; Oxidation (M); Deamidation (NQ),152456,Ribosome-binding protein 1 OS=Homo sapiens OX=9606 GN=RRBP1 PE=1 SV=5
102,123,Q9Y4L1|HYOU1_HUMAN,469.89,54,53,49,49,50,52,45,49,50,50,51,50,45,3.6025E5,3.0227E5,2.9327E5,3.3225E5,2.7908E5,2.9658E5,2.6173E5,2.7856E5,2.5187E5,3.0394E5,3.2346E5,2.0322E5,46,46,191,172,173,187,153,166,206,193,178,191,196,167,Carbamidomethylation; Oxidation (M); Deamidation (NQ),111335,Hypoxia up-regulated protein 1 OS=Homo sapiens OX=9606 GN=HYOU1 PE=1 SV=1
98,156,Q14974|IMB1_HUMAN,469.48,78,56,58,62,63,67,65,69,58,67,66,65,64,1.7626E5,2.1996E5,2.221E5,2.1554E5,2.7383E5,2.5698E5,2.2883E5,2.4306E5,2.1939E5,3.5322E5,3.9038E5,2.6508E5,45,45,131,160,178,169,188,191,197,188,191,217,227,206,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),97170,Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2
116,76,P22314|UBA1_HUMAN,468.75,69,45,52,57,59,65,56,57,53,52,55,62,55,2.7295E5,2.9754E5,3.089E5,3.3332E5,3.642E5,3.6348E5,2.7982E5,3.2377E5,2.9548E5,3.6279E5,3.9991E5,2.7166E5,45,45,158,141,154,182,199,165,155,188,174,182,187,199,Carbamidomethylation; Oxidation (M); Deamidation (NQ),117849,Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3
36,42,P06576|ATPB_HUMAN,467.61,82,80,74,74,74,77,75,75,74,75,74,74,79,2.0824E6,1.8145E6,1.7571E6,1.7249E6,1.3708E6,1.5354E6,1.5305E6,1.5896E6,1.6278E6,1.4452E6,1.606E6,1.2436E6,32,32,439,383,369,403,345,402,382,418,428,373,347,338,Oxidation (M); Deamidation (NQ),56560,ATP synthase subunit beta  mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3
104,102,Q15063|POSTN_HUMAN,465.63,56,46,45,45,40,42,40,56,56,53,54,53,53,1.1636E5,9.3549E4,8.1309E4,6.5151E4,7.3393E4,1.0787E5,4.9188E5,4.7713E5,4.6468E5,3.8627E5,4.0761E5,2.7579E5,41,41,108,108,112,103,105,128,290,278,266,235,227,199,Carbamidomethylation; Oxidation (M); Deamidation (NQ),93314,Periostin OS=Homo sapiens OX=9606 GN=POSTN PE=1 SV=2
156,70,P13010|XRCC5_HUMAN,464.67,80,70,65,65,73,68,66,63,65,70,62,57,55,2.2929E5,2.544E5,2.2876E5,2.7891E5,3.1126E5,2.982E5,2.1401E5,2.3059E5,2.0515E5,1.7565E5,1.9997E5,1.2354E5,51,51,122,135,130,163,163,177,143,153,135,118,134,116,Carbamidomethylation; Oxidation (M); Deamidation (NQ),82705,X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3
62,126,P25705|ATPA_HUMAN,464.28,66,64,59,64,66,63,63,61,61,63,63,57,63,1.0005E6,1.0727E6,9.9285E5,1.1035E6,9.4786E5,1.0672E6,8.981E5,8.9467E5,9.932E5,9.0029E5,8.9075E5,7.7792E5,34,34,256,276,290,293,264,267,250,277,286,265,241,254,Carbamidomethylation; Oxidation (M); Deamidation (NQ),59751,ATP synthase subunit alpha  mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1
24,133,P07437|TBB5_HUMAN,463.94,84,84,75,84,73,83,81,81,72,83,72,74,81,5.3401E5,6.1682E5,6.3462E5,6.0464E5,6.2815E5,6.3898E5,3.5597E5,3.9638E5,3.7382E5,4.3226E5,4.6283E5,3.3643E5,31,6,512,523,519,570,513,550,388,425,418,426,418,385,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49671,Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2
194,47,Q86UP2|KTN1_HUMAN,463.00,54,45,39,40,49,42,44,22,23,24,32,31,24,1.7593E5,1.5451E5,1.446E5,1.9534E5,1.7547E5,1.6831E5,3.462E4,4.9427E4,3.7038E4,7.0928E4,5.7977E4,3.5281E4,70,70,167,160,157,174,175,162,55,84,81,134,101,59,Carbamidomethylation; Deamidation (NQ),156275,Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1
89,87,Q07065|CKAP4_HUMAN,462.03,68,61,64,63,65,67,67,54,65,58,62,64,56,7.6075E5,7.5684E5,7.1214E5,7.5531E5,6.8859E5,7.0312E5,4.7593E5,4.7001E5,4.3772E5,6.5108E5,5.9357E5,4.0909E5,40,40,228,222,220,215,221,202,176,177,178,216,196,202,Carbamidomethylation; Deamidation (NQ),66023,Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2
138,245,P35527|K1C9_HUMAN,460.23,68,46,51,46,52,39,32,62,39,55,45,40,51,3.9504E5,9.4597E5,5.3009E5,8.0217E5,3.1332E5,8.7286E4,7.3691E5,3.4059E5,4.874E5,2.5625E5,1.9399E5,2.7158E5,37,37,150,214,180,207,127,54,255,150,178,121,102,122,Carbamidomethylation; Oxidation (M); Deamidation (NQ),62064,Keratin  type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3
168,85,Q15075|EEA1_HUMAN,459.31,56,47,45,45,48,45,41,27,30,24,30,30,23,1.8336E5,1.4934E5,1.431E5,1.678E5,1.3965E5,1.4702E5,6.3558E4,6.3787E4,5.7648E4,7.067E4,6.5844E4,3.4701E4,65,65,182,162,167,182,156,179,97,113,102,97,108,85,Carbamidomethylation; Deamidation (NQ),162465,Early endosome antigen 1 OS=Homo sapiens OX=9606 GN=EEA1 PE=1 SV=2
108,190,Q01813|PFKAP_HUMAN,456.54,68,61,57,56,64,63,56,48,51,53,57,51,45,3.3303E5,3.0692E5,3.5448E5,4.0965E5,4.7602E5,4.3716E5,1.8153E5,1.791E5,2.0725E5,2.4056E5,2.5246E5,1.8705E5,46,43,169,185,183,227,210,210,146,157,183,164,164,142,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),85596,ATP-dependent 6-phosphofructokinase  platelet type OS=Homo sapiens OX=9606 GN=PFKP PE=1 SV=2
93,57,P78371|TCPB_HUMAN,456.45,81,78,76,78,80,76,75,76,78,78,76,77,73,4.3912E5,4.5625E5,4.6933E5,5.0024E5,4.6114E5,4.6324E5,2.8593E5,3.1616E5,2.9037E5,3.1943E5,3.4235E5,2.4221E5,40,40,210,200,202,221,212,244,191,196,191,183,191,168,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),57488,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4
154,180,O00159|MYO1C_HUMAN,455.48,60,46,51,47,54,55,53,35,39,41,36,38,39,1.6336E5,1.8559E5,2.0054E5,2.6683E5,3.5716E5,3.1059E5,1.0552E5,9.5869E4,1.2017E5,1.0123E5,1.3771E5,6.9639E4,57,57,132,160,169,173,210,227,90,99,108,109,110,105,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),121682,Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4
147,144,P07814|SYEP_HUMAN,454.98,59,25,36,38,43,49,41,33,34,40,43,47,37,4.7715E4,7.7376E4,7.8913E4,9.1833E4,1.5233E5,1.0815E5,6.7098E4,6.657E4,7.673E4,8.8899E4,1.0631E5,6.6113E4,63,63,78,123,131,184,215,163,130,128,136,161,171,124,Carbamidomethylation; Deamidation (NQ),170590,Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5
84,4,P50395|GDIB_HUMAN,454.93,86,80,80,80,83,86,83,83,86,83,80,80,86,2.5348E5,2.8218E5,2.8879E5,2.9769E5,3.2842E5,3.1281E5,2.6313E5,2.5867E5,2.799E5,3.1668E5,3.402E5,2.4476E5,40,31,185,215,193,210,228,221,229,211,240,219,242,195,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),50663,Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2
207,305,O75643|U520_HUMAN,454.01,45,16,22,26,25,32,29,29,28,30,27,30,18,2.7039E4,5.5527E4,6.0426E4,6.2909E4,1.0609E5,9.5523E4,7.1853E4,8.4276E4,8.22E4,5.7762E4,7.627E4,3.4976E4,68,68,58,115,96,128,155,175,125,122,130,93,149,82,Carbamidomethylation; Deamidation (NQ),244505,U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2
81,452,P50454|SERPH_HUMAN,453.91,70,59,68,68,70,67,66,68,68,68,65,65,68,8.8957E5,7.8163E5,7.7771E5,8.151E5,7.883E5,8.8762E5,8.2138E5,7.9256E5,8.6848E5,8.6687E5,9.2907E5,7.2404E5,30,30,211,190,213,222,202,221,267,214,273,234,227,226,Oxidation (M); Deamidation (NQ),46441,Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2
109,10,P13797|PLST_HUMAN,452.86,82,64,73,75,65,70,70,69,58,68,70,66,64,3.266E5,3.6602E5,3.1452E5,4.1642E5,4.5256E5,4.5483E5,2.4005E5,2.6298E5,2.4606E5,3.4737E5,3.7087E5,2.4576E5,49,49,168,174,176,186,198,202,154,152,163,202,190,175,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),70811,Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=4
132,167,P53621|COPA_HUMAN,452.68,63,35,38,45,44,53,47,45,40,45,38,43,42,8.2166E4,1.1373E5,1.1956E5,1.411E5,2.2116E5,1.9399E5,1.1082E5,1.0984E5,2.0589E5,1.1335E5,1.3511E5,8.316E4,57,57,117,158,157,164,191,193,168,157,153,141,158,139,Carbamidomethylation; Deamidation (NQ),138345,Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2
99,399,P05023|AT1A1_HUMAN,452.60,47,39,42,41,43,41,41,43,44,45,45,46,40,1.9681E5,1.972E5,2.0189E5,2.5176E5,2.756E5,2.8858E5,3.7684E5,3.532E5,3.9647E5,4.1104E5,3.6952E5,3.3993E5,46,43,142,136,141,166,164,183,217,219,228,215,205,176,Carbamidomethylation; Oxidation (M); Deamidation (NQ),112896,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1
34,138,P68371|TBB4B_HUMAN,452.60,84,84,74,83,73,83,81,81,72,83,72,74,81,4.0809E4,4.323E4,5.5118E4,6.7615E4,5.9177E4,6.0089E4,5.4402E4,4.6041E4,5.4053E4,4.8929E4,5.1382E4,4.9455E4,31,2,446,455,443,500,453,465,357,374,367,336,373,321,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49831,Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1
43,35,Q9BQE3|TBA1C_HUMAN,450.59,92,85,89,89,90,87,78,73,78,86,82,77,86,5.0646E4,4.0864E4,4.9719E4,5.1578E4,5.3829E4,4.9435E4,2.5831E4,2.5976E4,2.8509E4,3.3293E4,3.6262E4,2.5902E4,36,2,407,390,385,398,407,404,284,297,291,322,323,316,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49895,Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1
133,95,Q01518|CAP1_HUMAN,450.06,67,67,63,63,65,60,65,60,59,54,59,54,54,3.2837E5,3.3827E5,3.3752E5,3.0903E5,2.8562E5,2.914E5,1.7824E5,2.182E5,1.9257E5,2.3556E5,3.0799E5,2.4753E5,36,36,166,181,182,189,150,163,126,142,125,164,158,147,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),51902,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5
143,111,Q13201|MMRN1_HUMAN,449.03,43,26,28,25,33,31,28,40,42,40,38,40,32,5.4237E4,7.1592E4,6.3443E4,1.1675E5,5.5032E4,1.0393E5,3.6828E5,3.5175E5,3.3941E5,2.4038E5,2.5601E5,1.4432E5,44,44,90,108,92,114,105,103,242,206,219,176,191,125,Carbamidomethylation; Oxidation (M); Deamidation (NQ),138110,Multimerin-1 OS=Homo sapiens OX=9606 GN=MMRN1 PE=1 SV=3
78,451,P04083|ANXA1_HUMAN,448.57,74,71,70,67,72,67,67,65,67,67,67,67,67,1.6665E6,1.7105E6,1.6822E6,1.506E6,1.4391E6,1.5344E6,1.1182E6,1.2279E6,1.0557E6,1.3497E6,1.3951E6,8.4955E5,29,29,260,259,240,264,247,271,208,205,215,218,209,196,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),38714,Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2
79,108,P13667|PDIA4_HUMAN,446.40,66,64,60,58,64,55,63,60,63,58,64,59,59,6.5163E5,5.1149E5,5.1638E5,5.8162E5,5.0342E5,5.967E5,4.2937E5,4.2317E5,4.6863E5,6.0594E5,5.845E5,5.5543E5,46,46,230,201,220,230,208,241,247,252,230,260,244,222,Carbamidomethylation; Oxidation (M); Deamidation (NQ),72933,Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2
77,592,P22626|ROA2_HUMAN,445.87,71,59,62,62,63,62,59,61,61,61,61,61,66,9.9814E5,1.0458E6,1.0801E6,9.2656E5,9.4665E5,7.7428E5,3.2085E5,4.0424E5,3.7407E5,5.0527E5,5.2484E5,3.5541E5,31,28,256,329,327,277,251,249,148,193,181,225,200,163,Carbamidomethylation; Oxidation (M); Deamidation (NQ),37430,Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2
121,48,Q14764|MVP_HUMAN,445.87,73,59,49,59,59,54,60,43,43,49,48,47,44,2.6625E5,2.7343E5,2.7347E5,3.5439E5,2.9792E5,2.6546E5,1.1317E5,1.3475E5,1.2155E5,1.1532E5,1.2961E5,9.475E4,48,48,196,176,210,233,231,187,117,149,132,135,138,129,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),99327,Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4
142,290,O00410|IPO5_HUMAN,445.08,53,33,36,41,41,47,47,45,49,47,49,50,49,6.0771E4,7.2848E4,7.2207E4,8.3168E4,1.1284E5,1.0499E5,1.1819E5,1.2031E5,1.278E5,1.7721E5,1.9442E5,1.2976E5,43,41,105,104,100,122,157,134,167,176,183,181,160,215,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),123630,Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4
94,794,P00338|LDHA_HUMAN,444.85,81,79,79,79,79,79,79,79,79,79,81,81,79,4.0885E5,4.1453E5,4.5252E5,4.5851E5,5.5458E5,5.0487E5,3.0481E5,3.3971E5,3.3401E5,4.5161E5,5.2552E5,3.5773E5,32,31,192,219,201,186,230,218,179,179,188,202,221,189,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),36689,L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2
191,368,P07942|LAMB1_HUMAN,444.71,37,27,20,23,25,25,25,33,32,30,29,29,26,9.5008E4,7.3058E4,7.2973E4,6.8653E4,6.3946E4,7.4558E4,1.5378E5,1.5125E5,1.4613E5,1.3056E5,1.2424E5,8.8239E4,51,51,107,94,95,103,81,112,171,165,192,174,117,115,Carbamidomethylation; Oxidation (M); Deamidation (NQ),198037,Laminin subunit beta-1 OS=Homo sapiens OX=9606 GN=LAMB1 PE=1 SV=2
200,219,P53618|COPB_HUMAN,444.25,63,45,52,54,49,48,45,38,42,38,39,46,39,1.3105E5,1.4671E5,1.5641E5,1.7468E5,1.9417E5,1.8415E5,1.1869E5,1.2216E5,1.1869E5,1.1881E5,1.3221E5,8.4937E4,48,48,107,123,134,160,153,170,103,112,104,96,100,91,Carbamidomethylation; Oxidation (M); Deamidation (NQ),107142,Coatomer subunit beta OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=3
189,320,Q9NYU2|UGGG1_HUMAN,443.58,46,21,27,26,27,32,29,41,35,37,35,35,34,7.0852E4,9.0997E4,9.3953E4,1.0322E5,1.1889E5,1.3083E5,1.7727E5,1.8302E5,1.9642E5,2.0692E5,2.1861E5,1.3824E5,47,47,87,95,101,107,117,142,148,145,153,145,161,136,Carbamidomethylation; Deamidation (NQ),177189,UDP-glucose:glycoprotein glucosyltransferase 1 OS=Homo sapiens OX=9606 GN=UGGT1 PE=1 SV=3
82,128,P35241|RADI_HUMAN,443.37,69,66,64,62,61,63,64,55,57,59,61,57,48,2.2404E5,2.2505E5,1.9675E5,1.4525E5,1.6082E5,1.4114E5,4.3348E4,6.0173E4,4.8318E4,8.5928E4,7.624E4,4.7831E4,49,30,287,283,243,211,233,234,199,196,194,211,200,160,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),68564,Radixin OS=Homo sapiens OX=9606 GN=RDX PE=1 SV=1
215,152,Q9Y678|COPG1_HUMAN,443.18,64,42,45,49,53,55,54,46,42,43,43,51,50,1.0493E5,1.1556E5,1.0903E5,1.3454E5,1.4883E5,1.3842E5,1.0976E5,1.039E5,1.0253E5,1.2568E5,1.3844E5,9.2537E4,40,38,116,103,94,128,134,142,107,103,105,109,117,128,Carbamidomethylation; Deamidation (NQ),97718,Coatomer subunit gamma-1 OS=Homo sapiens OX=9606 GN=COPG1 PE=1 SV=1
155,231,P04844|RPN2_HUMAN,443.14,75,59,63,68,65,59,63,71,60,71,69,64,70,1.5984E5,2.1029E5,2.1797E5,1.8722E5,2.1052E5,1.9962E5,2.5926E5,2.45E5,2.7303E5,3.0447E5,3.1376E5,2.2555E5,31,31,96,127,126,118,121,114,173,140,173,179,168,157,Carbamidomethylation; Oxidation (M); Deamidation (NQ),69284,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2 PE=1 SV=3
86,597,P09651|ROA1_HUMAN,443.02,53,53,52,52,53,52,52,52,52,52,51,52,52,8.3657E5,9.081E5,9.4016E5,8.8364E5,7.6334E5,7.7982E5,3.2488E5,3.5102E5,3.7776E5,4.5689E5,4.5724E5,3.6735E5,29,26,257,279,270,271,238,213,168,156,176,187,183,181,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),38747,Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5
97,101,P40939|ECHA_HUMAN,442.96,63,60,56,59,61,61,61,59,58,60,60,56,52,3.5233E5,2.976E5,3.0966E5,3.8425E5,3.7217E5,3.6626E5,2.4814E5,2.4985E5,2.5761E5,2.326E5,2.2097E5,1.6056E5,39,39,216,182,178,233,243,214,171,172,171,166,155,145,Carbamidomethylation; Oxidation (M); Deamidation (NQ),83000,Trifunctional enzyme subunit alpha  mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2
205,258,Q92626|PXDN_HUMAN,442.57,47,22,21,22,28,30,32,36,37,37,38,36,33,3.1239E4,4.1887E4,4.158E4,4.5356E4,5.4155E4,7.3667E4,1.1945E5,1.0885E5,1.2251E5,1.1026E5,1.3096E5,8.0014E4,49,49,68,87,77,87,94,119,169,144,164,150,156,125,Carbamidomethylation; Oxidation (M); Deamidation (NQ),165274,Peroxidasin homolog OS=Homo sapiens OX=9606 GN=PXDN PE=1 SV=2
137,323,Q08211|DHX9_HUMAN,441.86,46,32,34,36,33,38,34,35,33,38,41,36,34,1.5053E5,1.9942E5,2.0483E5,2.5244E5,3.0064E5,2.7098E5,1.9904E5,1.9893E5,2.2008E5,2.7038E5,2.6188E5,1.7407E5,52,52,104,141,151,158,196,168,160,138,164,180,154,148,Carbamidomethylation; Oxidation (M); Deamidation (NQ),140958,ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4
111,78,P31948|STIP1_HUMAN,441.35,65,62,59,59,62,59,56,61,58,59,61,62,60,4.9791E5,4.289E5,4.3342E5,3.8944E5,3.2956E5,3.4186E5,2.7089E5,2.9781E5,2.824E5,4.2927E5,4.1525E5,3.0118E5,42,42,188,172,182,188,156,182,145,169,185,191,207,157,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),62639,Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1
117,197,P53396|ACLY_HUMAN,441.20,60,41,49,50,46,46,47,36,41,42,40,47,47,1.7717E5,2.3122E5,2.5755E5,2.611E5,4.056E5,3.3871E5,1.7435E5,2.0654E5,1.8913E5,2.4428E5,2.6067E5,1.6429E5,47,47,142,150,181,164,218,203,153,177,158,187,198,149,Carbamidomethylation; Deamidation (NQ),120839,ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3
83,206,Q16881|TRXR1_HUMAN,440.84,62,60,56,58,60,56,60,56,53,55,57,57,56,6.1892E5,5.9442E5,6.1402E5,4.7199E5,4.6952E5,4.8822E5,4.0565E5,3.8261E5,4.2895E5,5.7873E5,5.5212E5,5.3653E5,32,31,232,228,225,209,200,223,219,221,206,236,219,218,Carbamidomethylation; Oxidation (M); Deamidation (NQ),70906,Thioredoxin reductase 1  cytoplasmic OS=Homo sapiens OX=9606 GN=TXNRD1 PE=1 SV=3
92,15,P00558|PGK1_HUMAN,440.01,84,78,81,82,80,75,73,71,73,73,78,81,77,8.0882E5,7.0891E5,7.3014E5,7.1296E5,7.496E5,7.4171E5,2.4681E5,2.5377E5,2.1728E5,4.5664E5,4.4935E5,3.0459E5,33,28,244,242,246,240,233,254,136,151,137,193,182,151,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),44615,Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3
237,524,P29279|CCN2_HUMAN,439.56,67,53,59,53,53,53,56,60,60,64,67,62,61,2.2526E5,1.9075E5,1.8134E5,1.8684E5,1.6068E5,2.2697E5,3.6736E5,3.7665E5,4.004E5,5.6819E5,4.9131E5,4.6628E5,23,23,81,84,80,84,68,72,124,142,135,161,135,137,Carbamidomethylation; Oxidation (M); Deamidation (NQ),38091,CCN family member 2 OS=Homo sapiens OX=9606 GN=CCN2 PE=1 SV=2
45,71,P30101|PDIA3_HUMAN,439.20,77,69,71,71,74,69,68,71,71,76,74,71,74,1.631E6,1.4732E6,1.414E6,1.637E6,1.3415E6,1.5092E6,1.5463E6,1.6085E6,1.588E6,1.8542E6,1.796E6,1.4113E6,44,44,334,313,336,351,288,343,386,377,366,375,393,322,Carbamidomethylation; Oxidation (M); Deamidation (NQ),56782,Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4
247,384,P11047|LAMC1_HUMAN,438.88,33,19,20,18,16,16,18,25,29,27,26,28,21,5.0303E4,5.3487E4,4.5859E4,4.1043E4,3.5374E4,4.907E4,1.321E5,1.338E5,1.1205E5,1.1772E5,1.0131E5,6.0746E4,40,40,95,91,79,84,69,84,144,122,136,131,130,109,Carbamidomethylation; Deamidation (NQ),177602,Laminin subunit gamma-1 OS=Homo sapiens OX=9606 GN=LAMC1 PE=1 SV=3
178,66,Q99832|TCPH_HUMAN,438.40,76,70,65,65,70,72,70,64,61,70,68,69,64,2.0241E5,2.3106E5,2.1974E5,2.5591E5,2.8083E5,2.6889E5,2.1145E5,2.1837E5,1.9929E5,1.9732E5,2.1359E5,1.8654E5,35,35,117,122,132,143,153,156,115,137,141,134,128,116,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),59367,T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2
219,162,P35580|MYH10_HUMAN,437.35,33,15,14,14,14,13,18,24,24,26,22,19,17,2.5318E4,1.8987E4,1.5737E4,1.0829E4,1.098E4,2.4892E4,5.2755E4,5.8432E4,4.8849E4,3.4707E4,3.084E4,1.4151E4,56,36,96,87,74,83,75,111,154,157,146,126,141,113,Carbamidomethylation; Deamidation (NQ),228997,Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3
40,137,Q13885|TBB2A_HUMAN,437.08,68,66,68,68,60,62,66,60,60,61,66,62,60,7.591E3,7.2838E3,1.0009E4,1.2303E4,8.4227E3,8.7373E3,3.4414E3,4.6794E3,3.4892E3,3.8157E3,4.8359E3,4.7494E3,28,2,400,417,409,461,418,411,300,312,312,313,334,272,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49907,Tubulin beta-2A chain OS=Homo sapiens OX=9606 GN=TUBB2A PE=1 SV=1
53,134,P04350|TBB4A_HUMAN,436.93,77,73,68,73,66,73,75,71,62,77,66,64,71,,1.4394E4,,1.6928E4,,1.6942E4,,,2.1399E4,5.3496E3,,,27,2,344,353,347,386,346,367,262,283,286,260,273,245,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49586,Tubulin beta-4A chain OS=Homo sapiens OX=9606 GN=TUBB4A PE=1 SV=2
57,7,P04075|ALDOA_HUMAN,436.69,88,88,86,86,86,84,84,83,83,83,83,83,83,1.2904E6,1.3705E6,1.309E6,1.4614E6,1.3605E6,1.3097E6,6.8959E5,7.1661E5,7.4674E5,6.9858E5,8.3272E5,6.2228E5,31,29,367,326,346,319,340,334,246,230,288,232,245,261,Carbamidomethylation; Oxidation (M); Deamidation (NQ),39420,Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2
91,511,P67936|TPM4_HUMAN,436.13,81,81,81,81,78,78,81,78,78,78,78,78,78,7.339E5,6.1409E5,5.786E5,6.0592E5,5.2723E5,5.7593E5,4.231E5,4.0855E5,3.3228E5,6.0298E5,4.91E5,3.4988E5,37,23,245,228,210,221,195,212,181,190,158,217,193,171,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),28522,Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3
